Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
TORY BURCH,Blake Mini Shopper Black Devon Sand,IDR 3.500.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/blake-mini-shopper-black-devon-sand-130083.html,https://media.banananina.id/catalog/product/0/0/00917891_d.jpg?v=9229565407b09c2250830e9d8914367e&updated=2024-10-31 10:04:09,https://media.banananina.id/catalog/product/0/0/00917891_m.jpg?v=9229565407b09c2250830e9d8914367e&updated=2024-10-31 10:04:09,blake-mini-shopper-black-devon-sand-130083,BRAND NEW,"Made of pebbled leather. The bag features a open closure that opens to smooth leather lining, three card slots, double handles drop 10 cm, adjustable and removable long strap.",Made in Cambodia | Style Number : 138274 0522 006 | Old-English Brass Hardware | Open Closure | Smooth Leather Lining | Three Card Slots | Double Handles Drop 10 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\crossbody\primary\Blake Mini Shopper Black Devon Sand_primary.jpg,images\crossbody\hover\Blake Mini Shopper Black Devon Sand_hover.jpg
COACH,C1982 Vintage Rose Print Swinger Bag Black,IDR 4.100.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/c1982-vintage-rose-print-swinger-bag-black.html,https://media.banananina.id/catalog/product/0/0/00859761_d.jpg?v=e8b45210340e287ea6ce95fe04e43724&updated=2024-10-25 09:47:54,https://media.banananina.id/catalog/product/0/0/00859761_m.jpg?v=e8b45210340e287ea6ce95fe04e43724&updated=2024-10-25 09:47:54,c1982-vintage-rose-print-swinger-bag-black,BRAND NEW,"Crafted from nylon and refined pebble leather. It features an open turn lock and zip closure, old english brass tone hardware, and adjustable or removable crossbody wear.","Made In Vietnam | Style Number : C1982 | Nylon and refined pebble leather | Zip-top closure, fabric lining | Detachable short strap with 20.5cm drop | Detachable long strap with 54.5cm drop for shoulder or crossbody wear | 23.5cm (L) x 14cm (H) x 7cm (W)",Brand new,images\crossbody\primary\C1982 Vintage Rose Print Swinger Bag Black_primary.jpg,images\crossbody\hover\C1982 Vintage Rose Print Swinger Bag Black_hover.jpg
COACH,C4815 Hayden Leather Crossbody True Blue,IDR 3.800.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/c4815-hayden-leather-crossbody-true-blue-129763.html,https://media.banananina.id/catalog/product/0/0/00911891_d.jpg?v=695ccc68286d123ada71cd8a389204b5&updated=2024-10-25 09:47:52,https://media.banananina.id/catalog/product/0/0/00911891_m.jpg?v=695ccc68286d123ada71cd8a389204b5&updated=2024-10-25 09:47:52,c4815-hayden-leather-crossbody-true-blue-129763,BRAND NEW,Crafted from polished pebble leather. Eight credit card slots. Full-length bill compartment. Inside zip pocket. Snap closure. Outside slip pocket. Detachable strap with 21 1/2 inc drop for shoulder or crossbody wear.,Made In Vietnam | Style Number : C4815 | Open Button Magnetic Closure | Old English Brass Tone Hardware | 8 Card Slots | 1 Zip Closure | 1 Slip Pocket | 1 Rear Eksterior Slip Pocket | Adjustable/Removable Crossbody Wear,Brand new,images\crossbody\primary\C4815 Hayden Leather Crossbody True Blue_primary.jpg,images\crossbody\hover\C4815 Hayden Leather Crossbody True Blue_hover.jpg
KATE SPADE,Madison Saffiano Duffle Crossbody Black,IDR 2.950.000,IDR 3.500.000,16%,https://www.banananina.co.id/bags/crossbody-bags/madison-saffiano-duffle-crossbody-black-121978.html,https://media.banananina.id/catalog/product/0/0/001009426_d.jpg?v=64e9cd2c6a9d5070e5844c42d79ee436&updated=2024-11-25 09:22:53,https://media.banananina.id/catalog/product/0/1/01009426_m.jpg?v=64e9cd2c6a9d5070e5844c42d79ee436&updated=2024-11-25 09:22:53,madison-saffiano-duffle-crossbody-black-121978,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to polyester lining with one zip pocket, double handles drop 10 cm.",Made In Indonesia | Serial Number : KF493 | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Double Handles Drop 10cm | Adjustable/Removable Long Strap | Kate Spade Metal Logo,Brand new,images\crossbody\primary\Madison Saffiano Duffle Crossbody Black_primary.jpg,images\crossbody\hover\Madison Saffiano Duffle Crossbody Black_hover.jpg
KATE SPADE,Rosie Small Crossbody Warm Gingerbread,IDR 3.650.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/rosie-small-crossbody-warm-gingerbread.html,https://media.banananina.id/catalog/product/0/1/01006945_d.jpg?v=a06e1bb8d13de38143f4ace8eb336e17&updated=2024-10-25 09:47:50,https://media.banananina.id/catalog/product/0/1/01006945_m.jpg?v=a06e1bb8d13de38143f4ace8eb336e17&updated=2024-10-25 09:47:50,rosie-small-crossbody-warm-gingerbread,BRAND NEW,"Crafted from pebbled leather, it features an optional webbing long strap. A zipper opens to spacious compartment with matching interior and multiple pockets.",Made in Cambodia | Style number WKR00630 | Pebble leather | Gold tone hardware | Two way spade jacquard lining | Adjustable & removable long strap | Zip closure | 1 Zip Pocket | 1 Slip Pocket | Kate Spade metal logo lettering,Brand new,images\crossbody\primary\Rosie Small Crossbody Warm Gingerbread_primary.jpg,images\crossbody\hover\Rosie Small Crossbody Warm Gingerbread_hover.jpg
MICHAEL KORS,Giftable Boxed Items Jet Set Travel Medium Pouchette with Card Holder Black,IDR 3.450.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/giftable-boxed-items-jet-set-travel-medium-pouchette-with-card-holder-black-129834.html,https://media.banananina.id/catalog/product/0/1/01008853_d.jpg?v=f1ba7898c2d1d1b5b6d392b5c9933c63&updated=2024-11-07 03:18:32,https://media.banananina.id/catalog/product/0/0/001008853_m.jpg?v=f1ba7898c2d1d1b5b6d392b5c9933c63&updated=2024-11-07 03:18:32,giftable-boxed-items-jet-set-travel-medium-pouchette-with-card-holder-black-129834,BRAND NEW,"Made of saffiano leather. The bag features a zip closure that opens to polyester lining with three card slots, one slip pocket with card holder.",Made In Philippines | Serial Number : 35S2GGZD6L | Gold Tone Hardware | Zip Closure | Polyester Lining | Three Card Slots | One Slip Pocket | Adjustable and Removable Long Strap | Card Holder ( 10 x 8 cm) | ID Window | Three Card Slots,Brand new,images\crossbody\primary\Giftable Boxed Items Jet Set Travel Medium Pouchette with Card Holder Black_primary.jpg,images\crossbody\hover\Giftable Boxed Items Jet Set Travel Medium Pouchette with Card Holder Black_hover.jpg
KATE SPADE,Rosie North South Swingpack Crossbody Warm Ginger,IDR 3.300.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/rosie-north-south-swingpack-crossbody-warm-ginger-129759.html,https://media.banananina.id/catalog/product/0/1/01035402_d.jpg?v=1bb8d435889a8191ddee4f3cb20d8981&updated=2024-10-25 09:47:48,https://media.banananina.id/catalog/product/0/1/01035402_m.jpg?v=1bb8d435889a8191ddee4f3cb20d8981&updated=2024-10-25 09:47:48,rosie-north-south-swingpack-crossbody-warm-ginger-129759,BRAND NEW,"Made of pebbled leather with logo polyester lining interior. The bag features an open zip closure, gold tone hardware, one zip pocket, one slip pocket, one eksterior front slip pocket and adjustable or removable crossbody wear.",Made in Indonesia | Style number : KF087 | Open zip closure | Gold tone hardware | Metal logo lettering at top center,Brand new,images\crossbody\primary\Rosie North South Swingpack Crossbody Warm Ginger_primary.jpg,images\crossbody\hover\Rosie North South Swingpack Crossbody Warm Ginger_hover.jpg
COACH,CE735 Kia Colorblock Camera Bag Black Multi,IDR 3.250.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/ce735-kia-colorblock-camera-bag-black-multi-129833.html,https://media.banananina.id/catalog/product/0/0/00913204_d3.jpg?v=e5a99618f9f23ed6c5acdd91982d6ee2&updated=2024-10-29 02:56:11,https://media.banananina.id/catalog/product/0/0/00913204_m3.jpg?v=e5a99618f9f23ed6c5acdd91982d6ee2&updated=2024-10-29 02:56:11,ce735-kia-colorblock-camera-bag-black-multi-129833,BRAND NEW,"Crafted from natural pebble leather. Inside multifunction pocket. Zip closure, fabric lining. Detachable strap with 63.5cm drop for shoulder or crossbody wear.",Made In Philippines | Style Number : CE735 | Open Zip Closure | Old English Brass Tone Hardware | 1 Slip Pocket | Adjustable/Removable Crossbody Wear,Brand new,images\crossbody\primary\CE735 Kia Colorblock Camera Bag Black Multi_primary.jpg,images\crossbody\hover\CE735 Kia Colorblock Camera Bag Black Multi_hover.jpg
KARL LAGERFELD,LH4JA7DC Nantes Bucket Bag Black Multi,IDR 2.875.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/lh4ja7dc-nantes-bucket-bag-black-multi-129753.html,https://media.banananina.id/catalog/product/0/0/001097914_d.jpg?v=ca5158b57b870bbb34ecd5dc901db388&updated=2024-10-28 03:45:30,https://media.banananina.id/catalog/product/0/1/01097914_m.jpg?v=ca5158b57b870bbb34ecd5dc901db388&updated=2024-10-28 03:45:30,lh4ja7dc-nantes-bucket-bag-black-multi-129753,BRAND NEW,"Made of pebbled leather. The bag features a drawstring with magnetic closure that opens to polyester lining with four card slots, one slip pocket, exterior one zip compartment, adjustable strap.",Made In Vietnam | Serial Number : LH4JA7DC | Silver Tone Hardware | Drawstring with Magnetic Closure | Polyester Lining | Four Card Slots | One Slip Pocket | One Zip Pocket | Adjustable Strap,New With Tag,images\crossbody\primary\LH4JA7DC Nantes Bucket Bag Black Multi_primary.jpg,images\crossbody\hover\LH4JA7DC Nantes Bucket Bag Black Multi_hover.jpg
KARL LAGERFELD,LH6ER9BJ Maybelle Round Head Duo Camera Bag Blue Yonder,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/lh6er9bj-maybelle-round-head-duo-camera-bag-blue-yonder-129746.html,https://media.banananina.id/catalog/product/0/0/001098372_d.jpg?v=828d0a185c6c0129c4c6b0249c183d3a&updated=2024-10-28 02:08:58,https://media.banananina.id/catalog/product/0/1/01098372_m.jpg?v=828d0a185c6c0129c4c6b0249c183d3a&updated=2024-10-28 02:08:58,lh6er9bj-maybelle-round-head-duo-camera-bag-blue-yonder-129746,BRAND NEW,"Made of polyvinyl Chloride. The bag features a double zip closure that opens to polyester lining with three card slots, one slip pocket, exterior one slip pocket at back, adjustable and removable long strap.",Made In Indonesia | Serial Number : LH6ER9BJ 1R8 | Silver Tone Hardware | Double Zip Closure | Polyester Lining | 3 Card Slots | 1 Slip Pocket | Adjustable and Removable Long Strap,New With Tag,images\crossbody\primary\LH6ER9BJ Maybelle Round Head Duo Camera Bag Blue Yonder_primary.jpg,images\crossbody\hover\LH6ER9BJ Maybelle Round Head Duo Camera Bag Blue Yonder_hover.jpg
MICHAEL KORS,Signature Jet Set Medium NS Chain Crossbody Bordeaux Multi,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/signature-jet-set-medium-ns-chain-crossbody-bordeaux-multi-128634.html,https://media.banananina.id/catalog/product/0/0/00894211_d42.jpg?v=8e854312e2cdc7684e6a51e6e5e798f3&updated=2024-10-08 03:11:05,https://media.banananina.id/catalog/product/0/0/00894211_m42.jpg?v=8e854312e2cdc7684e6a51e6e5e798f3&updated=2024-10-08 03:11:05,signature-jet-set-medium-ns-chain-crossbody-bordeaux-multi-128634,BRAND NEW,"Made of PVC. The bag features a zip closure that opens to polyester lining with three card slots, one slip pocket, exterior one zip pocket at front, one slip pocket at back, adjustable strap.",Made In Indonesia | Style Number: 35F1GTVC2B | Gold-Tone Hardware | Zip Pocket | Polyester Lining | Three Card Slots | One Slip Pocket | One Zip pocket at Front | One Slip pocket at Back | Adjustable Strap | Michael Kors Metal Logo,New With Tag,images\crossbody\primary\Signature Jet Set Medium NS Chain Crossbody Bordeaux Multi_primary.jpg,images\crossbody\hover\Signature Jet Set Medium NS Chain Crossbody Bordeaux Multi_hover.jpg
TORY BURCH,Limited Edition Top Handle Mini Bag Black,IDR 6.000.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/limited-edition-top-handle-mini-bag-black.html,https://media.banananina.id/catalog/product/0/1/01035228_d.jpg?v=8bfd8a9192a495c3058c29f2332f603b&updated=2024-10-24 10:04:10,https://media.banananina.id/catalog/product/0/1/01035228_m.jpg?v=8bfd8a9192a495c3058c29f2332f603b&updated=2024-10-24 10:04:10,limited-edition-top-handle-mini-bag-black,BRAND NEW,"Made of pebbled leather with fabric lining. The bag features an open magnetic flap closure, light gold tone hardware, two card slots, one zip pocket, and removable chain strap.",Made in Vietnam | Style number : 157173 1123 001 | Old-Brass Hardware | Open magnetic flap closure | Fabric Lining | 2 Card Slots | 1 Zip Pocket | Removable Chain Strap | Top Handle Drop 5 cm,New With Tag,images\crossbody\primary\Limited Edition Top Handle Mini Bag Black_primary.jpg,images\crossbody\hover\Limited Edition Top Handle Mini Bag Black_hover.jpg
COACH,C4828 Mini Cashin Tote Black,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/c4828-mini-cashin-tote-black-129681.html,https://media.banananina.id/catalog/product/0/1/01047341_d.jpg?v=ad14ef7725ebd41a4c4ba76bda80124e&updated=2024-10-24 10:04:06,https://media.banananina.id/catalog/product/0/1/01047341_m.jpg?v=ad14ef7725ebd41a4c4ba76bda80124e&updated=2024-10-24 10:04:06,c4828-mini-cashin-tote-black-129681,BRAND NEW,"Crafted from glove-tanned leather and secured by a magnetic snap closure, the petite style has room for cash, cards, keys, and other accessories. Attach the adjustable strap to wear on the shoulder or crossbody.",Made in Vietnam | Serial number C4828 | Old English Brass Tone hardware | Handle Drop 8 Cm | Leather Material | 1 Slip Pocket | Adjustable/Removable Crossbody Wear | Four Protective Metal Feet At Base,Brand new,images\crossbody\primary\C4828 Mini Cashin Tote Black_primary.jpg,images\crossbody\hover\C4828 Mini Cashin Tote Black_hover.jpg
KATE SPADE,Signature Spade Flower Duffle Crossbody Navy Multi,IDR 2.750.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/signature-spade-flower-duffle-crossbody-navy-multi-132034.html,https://media.banananina.id/catalog/product/0/1/01025952_d.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,https://media.banananina.id/catalog/product/0/1/01025952_m.jpg?v=f541e6430fba10ca5a026202d33c7175&updated=2024-12-06 12:47:19,signature-spade-flower-duffle-crossbody-navy-multi-132034,BRAND NEW,"Made of coated canvas. The bag features a zip closure that opens to polyester lining with one slip pocket, double handles drop 12 cm, adjustable and removable long strap.",Made in Bangladesh | Serial Number KG483 | Silver Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | Double Handles Drop 12 cm | Adjustable and Removable Long Strap | Metal Pinmount Logo,New With Tag,images\crossbody\primary\Signature Spade Flower Duffle Crossbody Navy Multi_primary.jpg,images\crossbody\hover\Signature Spade Flower Duffle Crossbody Navy Multi_hover.jpg
TORY BURCH,Nylon Web Mini Hobo Black,IDR 3.990.000,IDR 4.300.000,7%,https://www.banananina.co.id/bags/crossbody-bags/nylon-web-mini-hobo-black-120794.html,https://media.banananina.id/catalog/product/0/0/00780716_d4.jpg?v=66fee7fc7e40168f4b6779da9e8401e5&updated=2024-11-06 06:57:42,https://media.banananina.id/catalog/product/0/0/00780716_m4.jpg?v=66fee7fc7e40168f4b6779da9e8401e5&updated=2024-11-06 06:57:42,nylon-web-mini-hobo-black-120794,BRAND NEW,"Crafted from durable nylon, the bag features an optional nylon webbing shoulder strap. The top zipper opens to signature fabric lining in matching color, and a slip pocket. Decorated by Tory Burch leather logo at front side.",Made in Cambodia | Style Number: 88370 1121 001 | Old English brass tone hardware | Adjustable & removable long strap with 42-59 cm drop | Zipper closure | 1 inside slip pocket | 1 outside snap compartment,New With Tag | Completeness: Long Strap,images\crossbody\primary\Nylon Web Mini Hobo Black_primary.jpg,images\crossbody\hover\Nylon Web Mini Hobo Black_hover.jpg
TORY BURCH,Nylon Printed The Flower Web Convertible Crossbody Black Ivory,IDR 3.950.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/nylon-printed-the-flower-web-convertible-crossbody-black-ivory-129675.html,https://media.banananina.id/catalog/product/0/1/01037327_d.jpg?v=f216ecb3718c74b3659e550694896ec3&updated=2024-10-24 10:04:03,https://media.banananina.id/catalog/product/0/1/01037327_m.jpg?v=f216ecb3718c74b3659e550694896ec3&updated=2024-10-24 10:04:03,nylon-printed-the-flower-web-convertible-crossbody-black-ivory-129675,BRAND NEW,"The Tory Burch Nylon Printed Web Convertible Crossbody Bag offers versatility and style. The silver-tone hardware adds a touch of sophistication. Perfect for any occasion, this black and ivory bag is a must-have addition to your collection.",Made in Cambodia | Style number : 149892 0823 001 | Open zip closure | Silver tone hardware | 1 slip pocket | 1 rear eksterior slip pocket with button magnetic closure | Polyester lining | Adjustable or removable crossbody wear,Brand new,images\crossbody\primary\Nylon Printed The Flower Web Convertible Crossbody Black Ivory_primary.jpg,images\crossbody\hover\Nylon Printed The Flower Web Convertible Crossbody Black Ivory_hover.jpg
MCM,Visetos Portuna Medium Flat Crossbody Sea Turtle,IDR 3.950.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/visetos-portuna-medium-flat-crossbody-sea-turtle.html,https://media.banananina.id/catalog/product/0/0/00863358_d.jpg?v=a84daef554fd668b312de1856551e6b8&updated=2024-10-24 10:04:02,https://media.banananina.id/catalog/product/0/0/00863358_m.jpg?v=a84daef554fd668b312de1856551e6b8&updated=2024-10-24 10:04:02,visetos-portuna-medium-flat-crossbody-sea-turtle,BRAND NEW,"Signature coated canvas mix leather with polyester lining. It features an open zip closure, silver tone hardware, 1 slip pocket, 1 zip pocket, and adjustable or removable crossbody wear.",Made In Korea | Style Number : MYZCATA08JH001 10112203 | Open Zip Closure | 1 Zip Pocket | 1 Slip Pocket | 1 Eksterior Front Button Magnetic Snap Closure | Adjustable/Removable Crossbody Wear,Brand New | Completeness: Barcode Tag | Dust Bag | Long Strap,images\crossbody\primary\Visetos Portuna Medium Flat Crossbody Sea Turtle_primary.jpg,images\crossbody\hover\Visetos Portuna Medium Flat Crossbody Sea Turtle_hover.jpg
MARC JACOBS,Preppy Nylon Sasha Crossbody Black Gold,IDR 2.500.000,IDR 3.100.000,19%,https://www.banananina.co.id/bags/crossbody-bags/preppy-nylon-sasha-crossbody-black-gold-129447.html,https://media.banananina.id/catalog/product/0/0/00537485_d8.jpg?v=caac7724b1a784c8ba156d36311e1d82&updated=2024-11-28 09:26:57,https://media.banananina.id/catalog/product/0/0/00537485_m12.jpg?v=caac7724b1a784c8ba156d36311e1d82&updated=2024-11-28 09:26:57,preppy-nylon-sasha-crossbody-black-gold-129447,BRAND NEW,"Sleek, streamlined design defines a nylon crossbody bag fashioned with a zip-around flap and a dangling luggage tag in front. Refined logo hardware adds understated branding.",Made in Indonesia | Serial Number M0014625 001 | Gold Tone Hardware | Nylon and Smooth Leather Trim | Magnetic-Flap Closure | Polyester Lining | Three Slip Pockets | One Slip Pocket at Front | One Zip Pocket at Flap | Removable Luggage Tag | Adjustable Strap,New With Tag,images\crossbody\primary\Preppy Nylon Sasha Crossbody Black Gold_primary.jpg,images\crossbody\hover\Preppy Nylon Sasha Crossbody Black Gold_hover.jpg
KARL LAGERFELD,LH4EZ9BJ Maybelle Double Zip Camera Bag White Silver,IDR 2.500.000,,No discount,https://www.banananina.co.id/lh4ez9bj-maybelle-double-zip-camera-bag-white-silver.html,https://media.banananina.id/catalog/product/0/1/01098334_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01098334_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,lh4ez9bj-maybelle-double-zip-camera-bag-white-silver,BRAND NEW,"Made of faux leather. The bag features a double zip closure that opens to polyester lining with three card slots, one slip pocket, adjustable strap.",Made In Indonesia | Serial Number : LH4EZ9BJ 1WV | Silver Tone Hardware | Double Zip Closure | Polyester Lining | Three Card Slots | One Slip Pocket | Adjustable Strap,New With Tag,images\crossbody\primary\LH4EZ9BJ Maybelle Double Zip Camera Bag White Silver_primary.jpg,images\crossbody\hover\LH4EZ9BJ Maybelle Double Zip Camera Bag White Silver_hover.jpg
FOSSIL,SHB3022080 Skylar Crossbody Black Stripe,IDR 2.350.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/shb3022080-skylar-crossbody-black-stripe.html,https://media.banananina.id/catalog/product/0/0/00856273_d.jpg?v=a1113558227109329a81ec824f96e807&updated=2024-12-06 10:18:18,https://media.banananina.id/catalog/product/0/0/00856273_m.jpg?v=a1113558227109329a81ec824f96e807&updated=2024-12-06 10:18:18,shb3022080-skylar-crossbody-black-stripe,BRAND NEW,"Made of pvc, it features a zip closure that opens to a lined interior with a zip pocket and 2 slip pocket. it comes with an optional strap",Made in Cambodia | Serial Number : SHB3022080 | Printed PVC/Polyurethane Trim | Polyester lining | Old English Brass | Zip closure | Adjustable and removable longstrap 24 Strap When Fully Extended | 1 Zipper Pocket | 2 Slide Pockets,Brand new,images\crossbody\primary\SHB3022080 Skylar Crossbody Black Stripe_primary.jpg,images\crossbody\hover\SHB3022080 Skylar Crossbody Black Stripe_hover.jpg
GUCCI,GG Supreme Small Camera Bag Black Grey,IDR 20.500.000,,No discount,https://www.banananina.co.id/gg-supreme-small-camera-bag-black-grey.html,https://media.banananina.id/catalog/product/0/1/01039372_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01039372_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,gg-supreme-small-camera-bag-black-grey,BRAND NEW,Made of GG supreme canvas and calf leather. The bag features a zip closure that opens to linen flax lining with interior one slip pocket.,Made in italy | Style number 574886 | Silver tone hardware | GG supreme canvas and calf leather | Zip closure | Linen flax lining | Interior 1 slip pocket | Adjustable long strap,Brand New,images\crossbody\primary\GG Supreme Small Camera Bag Black Grey_primary.jpg,images\crossbody\hover\GG Supreme Small Camera Bag Black Grey_hover.jpg
MICHAEL KORS,Cece Leather Small Convertible Crossbody Bright Red,IDR 2.000.000,IDR 2.200.000,9%,https://www.banananina.co.id/bags/crossbody-bags/cece-leather-small-convertible-crossbody-bright-red.html,https://media.banananina.id/catalog/product/0/0/001046730_d.jpg?v=848ffecf5af440430064bcab5256c085&updated=2024-11-12 09:01:13,https://media.banananina.id/catalog/product/0/1/01046730_m.jpg?v=848ffecf5af440430064bcab5256c085&updated=2024-11-12 09:01:13,cece-leather-small-convertible-crossbody-bright-red,BRAND NEW,"Made of smooth leather. The bag features a push-lock closure that opens to polyester lining with three card slots, exterior one slip pocket at back.",Made In Indonesia | Style Number : 35F2G0EC5O | Gold Tone Hardware | Push Lock Closure | Polyester Lining | Three Card Slots | One Slip Pocket at Back,New With Tag,images\crossbody\primary\Cece Leather Small Convertible Crossbody Bright Red_primary.jpg,images\crossbody\hover\Cece Leather Small Convertible Crossbody Bright Red_hover.jpg
MICHAEL KORS,Jet Set Item Medium Double Zip Phone Crossbody Black,IDR 2.200.000,,No discount,https://www.banananina.co.id/jet-set-item-medium-double-zip-phone-crossbody-black.html,https://media.banananina.id/catalog/product/0/0/00926440_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00926440_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,jet-set-item-medium-double-zip-phone-crossbody-black,BRAND NEW,Made of saffiano leather. The bag featurea a double zip comparments closure that opens to polyester lining with interior one slip pocket and exterior 2 slip pocket.,Made in philippines | Serial number 35F2GTTC2L | Gold-tone hardware | Saffiano leather | 2 zip compartments closure | Polyester lining | Interior 1 slip pocket | Exterior 1 slip pocket at front with button closure | Exterior 1 slip pocket at back | Adjustable and removable long strap | Metal logo Lettering At Button Center,New With Tag,images\crossbody\primary\Jet Set Item Medium Double Zip Phone Crossbody Black_primary.jpg,images\crossbody\hover\Jet Set Item Medium Double Zip Phone Crossbody Black_hover.jpg
MICHAEL KORS,Envelope Small Saffiano Crossbody Bag Black,IDR 1.900.000,,No discount,https://www.banananina.co.id/envelope-small-saffiano-crossbody-bag-black.html,https://media.banananina.id/catalog/product/0/0/00968631_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00968631_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,envelope-small-saffiano-crossbody-bag-black,BRAND NEW,"Made of saffiano leather. The bag features a flap with button closure that opens to polyester lining with interior six card slots, one zip pocket, exterior one slip pocket, one card slot, removable and adjustable long strap.",Made In Indonesia | Serial Number : 35S3STVC5L | Silver-Tone Hardware | Saffiano Leather Material | Flap with Button Closure | Polyester Lining | Interior 6 Card Slots | Interior 1 Zip Pocket | Exterior 1 Card Slot at Back | Exterior 1 Slip Pocket at Back | Adjustable/Removable Long Strap,New With Tag,images\crossbody\primary\Envelope Small Saffiano Crossbody Bag Black_primary.jpg,images\crossbody\hover\Envelope Small Saffiano Crossbody Bag Black_hover.jpg
MICHAEL KORS,Jet Set Glam Leather Oval Crossbody Bright Red,IDR 1.850.000,,No discount,https://www.banananina.co.id/bags/crossbody-bags/jet-set-glam-leather-oval-crossbody-bright-red.html,https://media.banananina.id/catalog/product/0/1/01097600_d.jpg?v=d3065ef68ed03b70296628a0b2288b6d&updated=2024-10-23 10:05:36,https://media.banananina.id/catalog/product/0/1/01097600_m.jpg?v=d3065ef68ed03b70296628a0b2288b6d&updated=2024-10-23 10:05:36,jet-set-glam-leather-oval-crossbody-bright-red,BRAND NEW,"Made of leather embossed and saffiano leather. The bag features a zip closure that opens to polyester lining with three card slots, exterior one slip pocket at front.",Made in Indonesia | Serial number 35H3S8GC1L | Silver Tone Hardware | Zip Closure | Polyester Lining | Interior 3 Card Slots | Exterior 1 Slip Pocket at Front | Adjustable and Removable Long Strap,New With Tag,images\crossbody\primary\Jet Set Glam Leather Oval Crossbody Bright Red_primary.jpg,images\crossbody\hover\Jet Set Glam Leather Oval Crossbody Bright Red_hover.jpg
KATE SPADE,Evelyn Quilted Small Shoulder Crossbody Bonsai Tree,IDR 5.500.000,,No discount,https://www.banananina.co.id/evelyn-quilted-small-shoulder-crossbody-bonsai-tree.html,https://media.banananina.id/catalog/product/0/0/00998501_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00998501_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,evelyn-quilted-small-shoulder-crossbody-bonsai-tree,BRAND NEW,"Made of leather. The bag features a twist-lock closure that opens to fabric lining with one slip pocket, one zip pocket, convertible chain shoulder crossbody bag.",Made In Cambodia | Serial Number : K8932 | Old-brass Hardware | Twist-Lock Closure | Fabric Lining | One Slip Pocket | One Zip Pocket | Convertible Chain Shoulder and Crossbody Bag,New With Tag,images\crossbody\primary\Evelyn Quilted Small Shoulder Crossbody Bonsai Tree_primary.jpg,images\crossbody\hover\Evelyn Quilted Small Shoulder Crossbody Bonsai Tree_hover.jpg
