Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,CB901 Mollie 22 Bucket Bag Sunset Multi,IDR 4.250.000,,No discount,https://www.banananina.co.id/bags/satchels/cb901-mollie-22-bucket-bag-sunset-multi-129846.html,https://media.banananina.id/catalog/product/0/0/00899921_d1.jpg?v=2d62e0dde822392a08a65e99a8ab25c6&updated=2024-10-29 02:29:28,https://media.banananina.id/catalog/product/0/0/00899921_m1.jpg?v=2d62e0dde822392a08a65e99a8ab25c6&updated=2024-10-29 02:29:28,cb901-mollie-22-bucket-bag-sunset-multi-129846,BRAND NEW,Crafted from double face leather and snake-embossed leather. Center zip compartment. Snap closure. Detachable handle with 6 3/4 inc drop. Detachable strap with 22 inc drop for shoulder or crossbody wear. 8 (L) x 8 1/2 (H) x 4 (W) inc.,Made In Myanmar | Style Number : CB901 | Gunmetal Tone Hardware | Open Button Magnetic Snap Closure | One Center Zip Pocket,Brand new,images\satchels\primary\CB901 Mollie 22 Bucket Bag Sunset Multi_primary.jpg,images\satchels\hover\CB901 Mollie 22 Bucket Bag Sunset Multi_hover.jpg
KARL LAGERFELD,LH2DU8BJ Maybelle Round Head Duo Satchel Blue Yonder,IDR 2.675.000,,No discount,https://www.banananina.co.id/bags/satchels/lh2du8bj-maybelle-round-head-duo-satchel-blue-yonder-129822.html,https://media.banananina.id/catalog/product/0/1/01098297_d.jpg?v=9764d4bde95676e29862c788eb4a972e&updated=2024-10-28 09:40:39,https://media.banananina.id/catalog/product/0/1/01098297_m.jpg?v=9764d4bde95676e29862c788eb4a972e&updated=2024-10-28 09:40:39,lh2du8bj-maybelle-round-head-duo-satchel-blue-yonder-129822,BRAND NEW,"Made of polyvinyl chloride leather. The bag features a zip closure that opens to polyester lining with one slip pocket, one zip pocket, exterior one slip magnetic pocket at back, double handles drop 11 cm, adjustable and removable long strap.",Made In Indonesia | Serial Number : LH2DU8BJ 1R8 | Silver Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | One Zip Pocket | One Slip Magnetic Pocket at Back | Double Handles Drop 11 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\LH2DU8BJ Maybelle Round Head Duo Satchel Blue Yonder_primary.jpg,images\satchels\hover\LH2DU8BJ Maybelle Round Head Duo Satchel Blue Yonder_hover.jpg
LONGCHAMP,Le Pliage Filet Top Handle Vert,IDR 2.500.000,,No discount,https://www.banananina.co.id/bags/satchels/le-pliage-filet-top-handle-vert-129816.html,https://media.banananina.id/catalog/product/0/0/00856358_d.jpg?v=e5fcdbe5cf24f5b06415119f300430d3&updated=2024-10-28 09:40:36,https://media.banananina.id/catalog/product/0/0/00856358_m.jpg?v=e5fcdbe5cf24f5b06415119f300430d3&updated=2024-10-28 09:40:36,le-pliage-filet-top-handle-vert-129816,BRAND NEW,Contrast is provided by a brown Russian leather trim with a unique grain. The original handles of the shopping net also allow it to be carried on the shoulder and can be hidden inside the bag. The net is adorned with a flap and the famous Le Pliage handles.,Made in France | Cotton material | Grained cowhide trimming | Gold tone hardware | Cotton handle 30 cm drop | Longchamp embossed logo on flap | Snap button closure,Brand New,images\satchels\primary\Le Pliage Filet Top Handle Vert_primary.jpg,images\satchels\hover\Le Pliage Filet Top Handle Vert_hover.jpg
MARC JACOBS,H753L01SP22660 The Mini Duet Satchel Bag Pink,IDR 8.250.000,,No discount,https://www.banananina.co.id/bags/satchels/h753l01sp22660-the-mini-duet-satchel-bag-pink-129781.html,https://media.banananina.id/catalog/product/0/0/00856334_d.jpg?v=4045dca2a10be663b30379d958ed113d&updated=2024-10-25 09:48:04,https://media.banananina.id/catalog/product/0/0/00856334_d2.jpg?v=4045dca2a10be663b30379d958ed113d&updated=2024-10-25 09:48:04,h753l01sp22660-the-mini-duet-satchel-bag-pink-129781,BRAND NEW,"Marc Jacobs presents two bags in one with this The Mini Duet Satchel. Crafted from pink leather, the external bag houses a removable beige canvas tote that features an all-over logo print and two chain shoulder straps.","The bags can be carried as one, or split into two for maximum storage and versatility. | Made In Vietnam | Style Number : H753L01SP22660 | logo lettering | silver-tone hardware | two rounded top handles | top zip fastening | removable bag chain | adjustable detachable shoulder strap | 1 Zip Pocket | Removable Bag Chain : 16.5 x 14 x 21.5 Cm",Brand New,images\satchels\primary\H753L01SP22660 The Mini Duet Satchel Bag Pink_primary.jpg,images\satchels\hover\H753L01SP22660 The Mini Duet Satchel Bag Pink_hover.jpg
MARC JACOBS,M0016161 The Medium Tote Bag Blue Shadow,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/satchels/m0016161-the-medium-tote-bag-blue-shadow-126447.html,https://media.banananina.id/catalog/product/0/1/01014969_d.jpg?v=c5d974ae523e32387b7840318a098ee5&updated=2024-08-29 02:10:02,https://media.banananina.id/catalog/product/0/1/01014969_m.jpg?v=c5d974ae523e32387b7840318a098ee5&updated=2024-08-29 02:10:02,m0016161-the-medium-tote-bag-blue-shadow-126447,BRAND NEW,"Made of cotton canvas. The bag features a zip closure that opens to cotton canvas lining with interior one zip pocket, two slip pockets.",Made in vietnam | Serial number M0016161 | Open zip closure | Silver tone hardware | Canvas material | Double Handles | Interior 1 zip pocket | Interior 2 slip pockets | Adjustable/Removable Satchel Wear,New With Tag,images\satchels\primary\M0016161 The Medium Tote Bag Blue Shadow_primary.jpg,images\satchels\hover\M0016161 The Medium Tote Bag Blue Shadow_hover.jpg
COACH,CN747 Morgan Top Handle Satchel Amethyst,IDR 4.350.000,,No discount,https://www.banananina.co.id/bags/satchels/cn747-morgan-top-handle-satchel-amethyst-129684.html,https://media.banananina.id/catalog/product/0/1/01008761_d.jpg?v=ca15f0c02b8e071ca7f32233aee99b2c&updated=2024-10-24 10:04:08,https://media.banananina.id/catalog/product/0/1/01008761_m.jpg?v=ca15f0c02b8e071ca7f32233aee99b2c&updated=2024-10-24 10:04:08,cn747-morgan-top-handle-satchel-amethyst-129684,BRAND NEW,"Made of crocodile-embossed leather and smooth leather. The bag features an open button magnetic flap closure, silver tone hardware, 1 slip pocket, 1 zip pocket, 1 rear eksterior slip pocket and fabric lining.",Made in Vietnam | Style number : CN747 | Open button magnetic flap closure | Silver tone hardware | Adjustable/removable crossbody wear,Brand new,images\satchels\primary\CN747 Morgan Top Handle Satchel Amethyst_primary.jpg,images\satchels\hover\CN747 Morgan Top Handle Satchel Amethyst_hover.jpg
KATE SPADE,Chelsea The Little Better Medium Satchel Black,IDR 2.850.000,,No discount,https://www.banananina.co.id/bags/satchels/chelsea-the-little-better-medium-satchel-black-131022.html,https://media.banananina.id/catalog/product/0/0/00951211_m7.jpg?v=8cc5e064061957e383a5e08e03593b37&updated=2024-11-20 03:38:26,https://media.banananina.id/catalog/product/0/0/00951211_s7.jpg?v=8cc5e064061957e383a5e08e03593b37&updated=2024-11-20 03:38:26,chelsea-the-little-better-medium-satchel-black-131022,BRAND NEW,"Made of nylon. The bag features a zip closure that opens to fabric lining with two slip pockets, one slip pocket with button, one zip pocket, exterior one zip compartment, one zip pocket at front, two side pocket.",Made in Philippines | Serial Number : KC526 | Light Gold Tone Hardware | Zip Pocket | Fabric Lining | Two Slip Pockets | One Slip Pocket with Button | One Zip Pocket | One Zip Compartment | One Zip Pocket at Front | Two Side Pockets | Double Handles Drop 17 cm | Adjustable and Removable Long Strap | Metal Pinmount Logo,New With tag,images\satchels\primary\Chelsea The Little Better Medium Satchel Black_primary.jpg,images\satchels\hover\Chelsea The Little Better Medium Satchel Black_hover.jpg
MICHAEL KORS,Signature Gigi Empire Small Messenger Brown Luggage,IDR 2.750.000,,No discount,https://www.banananina.co.id/signature-gigi-empire-small-messenger-brown-luggage.html,https://media.banananina.id/catalog/product/0/1/01096976_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01096976_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-gigi-empire-small-messenger-brown-luggage,BRAND NEW,"Made of PVC and leather The bag features a zip closure that opens to polyester lining with one slip pocket, one zip pocket, exterior one slip pocket at front, double handles drop 8 cm, adjustable and removable long strap.",Made In Vietnam | Serial Number : 30H3G3GM5B | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Slip Pocket | One Zip Pocket | One Slip Pocket at Front | Double Handles Drop 8 cm | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\satchels\primary\Signature Gigi Empire Small Messenger Brown Luggage_primary.jpg,images\satchels\hover\Signature Gigi Empire Small Messenger Brown Luggage_hover.jpg
FOSSIL,SHB2921403 Sydney Satchel Blue Multi,IDR 2.075.000,,No discount,https://www.banananina.co.id/bags/satchels/shb2921403-sydney-satchel-blue-multi-129340.html,https://media.banananina.id/catalog/product/0/1/01052853_d.jpg?v=f0a27fb2f7b18ded100ecd5a1e13aa76&updated=2024-10-22 04:35:25,https://media.banananina.id/catalog/product/0/0/001052853_m.jpg?v=f0a27fb2f7b18ded100ecd5a1e13aa76&updated=2024-10-22 04:35:25,shb2921403-sydney-satchel-blue-multi-129340,BRAND NEW,"Made of PVC leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one slip pocket at back, double handles drop 16 cm, adjustable and removable long strap.",Made in Cambodia | Serial Number : SHB2921403 | Old-English Brass Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Slip Pocket at Back | Double Handles Drop 16 cm | Adjustable and Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\SHB2921403 Sydney Satchel Blue Multi_primary.jpg,images\satchels\hover\SHB2921403 Sydney Satchel Blue Multi_hover.jpg
KATE SPADE,Carey Smooth Quilted Sullivan Small Satchel Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/carey-smooth-quilted-sullivan-small-satchel-black-129380.html,https://media.banananina.id/catalog/product/0/1/01085495_d.jpg?v=8a7a1a7d1b3020897977c60f4ecee727&updated=2024-10-18 10:12:42,https://media.banananina.id/catalog/product/0/1/01085495_m.jpg?v=8a7a1a7d1b3020897977c60f4ecee727&updated=2024-10-18 10:12:42,carey-smooth-quilted-sullivan-small-satchel-black-129380,BRAND NEW,Made of smooth quilted leather. The bag features a magnetic closure that opens to two way spade jacquard lining with interior one zip pocket.,Made in Vietnam | Style number KI849 | Light gold tone hardware | Smooth quilted leather | Magnetic closure | Two way spade jacquard lining | Interior 1 zip pocket | Adjustable and removable long strap | Kate spade metal logo lettering,Brand new,images\satchels\primary\Carey Smooth Quilted Sullivan Small Satchel Black_primary.jpg,images\satchels\hover\Carey Smooth Quilted Sullivan Small Satchel Black_hover.jpg
FOSSIL,SHB2921998 Sydney Satchel Multi,IDR 2.075.000,,No discount,https://www.banananina.co.id/bags/satchels/shb2921998-sydney-satchel-multi-129182.html,https://media.banananina.id/catalog/product/0/0/001047983_d.jpg?v=80cfa15de03b8ad27c4537ef2021a7b0&updated=2024-10-22 06:54:31,https://media.banananina.id/catalog/product/0/1/01047983_m.jpg?v=80cfa15de03b8ad27c4537ef2021a7b0&updated=2024-10-22 06:54:31,shb2921998-sydney-satchel-multi-129182,BRAND NEW,"Crafted from pvc or polyurethane trim with recycled polyester interior material. The bag features an open zip closure, old english brass tone hardware, two slip pockets, one zip pocket and slip pocket at rear exterior.",Made In Cambodia | Style Number : SHB2921998 | Old-Brass Hardware | Zip Closure | Polyester Lining | 2 Slip Pockets | 1 Zip Pocket | 1 Slip pocket at Back | Double Handles Drop 14 cm | Adjustable/Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\SHB2921998 Sydney Satchel Multi_primary.jpg,images\satchels\hover\SHB2921998 Sydney Satchel Multi_hover.jpg
FOSSIL,SHB3201403 Skylar Satchel Blue Multi,IDR 2.075.000,,No discount,https://www.banananina.co.id/bags/satchels/shb3201403-skylar-satchel-blue-multi-129264.html,https://media.banananina.id/catalog/product/0/1/01095037_d_1.jpg?v=2dc8ebb6bfe2ff75a6fb58fa41aa36c7&updated=2024-10-18 03:29:01,https://media.banananina.id/catalog/product/0/1/01095037_m_2.jpg?v=2dc8ebb6bfe2ff75a6fb58fa41aa36c7&updated=2024-10-18 03:29:01,shb3201403-skylar-satchel-blue-multi-129264,,,,,images\satchels\primary\SHB3201403 Skylar Satchel Blue Multi_primary.jpg,images\satchels\hover\SHB3201403 Skylar Satchel Blue Multi_hover.jpg
COACH,CF321 Morgan Snake Trim Satchel Black Multi,IDR 4.000.000,,No discount,https://www.banananina.co.id/bags/satchels/cf321-morgan-snake-trim-satchel-black-multi-129213.html,https://media.banananina.id/catalog/product/0/0/00970501_d.jpg?v=93ea30529330ea8992cdcd516e65f3f9&updated=2024-10-18 01:47:13,https://media.banananina.id/catalog/product/0/0/00970501_m2.jpg?v=93ea30529330ea8992cdcd516e65f3f9&updated=2024-10-18 01:47:13,cf321-morgan-snake-trim-satchel-black-multi-129213,BRAND NEW,"Made of refined pebble leather and snake-embossed leather. The bag feature a magnetic snap closure that opens to suede lining with interior one zip pocket, one slip pocket and exterior one slip pocket.",Made in Cambodia | Style Number CF321 | Gunmetal Tone Hardware | Refined Pebble Leather and Snake-Embossed Leather | Magnetic Snap Closure | Suede Lining | Interior 1 Zip Pocket | Interior 1 Slip Pocket | Exterior 1 Slip Pocket | Adjustable and Removable Long Strap | Four Protective Metal Feet at Base,Brand new | Completeness: Care card,images\satchels\primary\CF321 Morgan Snake Trim Satchel Black Multi_primary.jpg,images\satchels\hover\CF321 Morgan Snake Trim Satchel Black Multi_hover.jpg
COACH,CH280 Signature Rowan Satchel Khaki Cerise,IDR 3.050.000,,No discount,https://www.banananina.co.id/bags/satchels/ch280-signature-rowan-satchel-khaki-cerise-131650.html,https://media.banananina.id/catalog/product/0/0/00996921_d11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,https://media.banananina.id/catalog/product/0/0/00996921_m11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,ch280-signature-rowan-satchel-khaki-cerise-131650,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag feature a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket and exterior one zip pocket.",Made in Cambodia | Style Number CH280 | Gold Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | 1 Slip Pocket | 1 Zip Pocket at Back | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\CH280 Signature Rowan Satchel Khaki Cerise_primary.jpg,images\satchels\hover\CH280 Signature Rowan Satchel Khaki Cerise_hover.jpg
COACH,CA202 Sydney Crossgrain Satchel Teal,IDR 2.775.000,,No discount,https://www.banananina.co.id/bags/satchels/ca202-sydney-crossgrain-satchel-teal-129059.html,https://media.banananina.id/catalog/product/0/0/00994143_d.jpg?v=7d49645b8269f186ee64eb8a6e149176&updated=2024-10-14 10:30:22,https://media.banananina.id/catalog/product/0/0/00994143_m.jpg?v=7d49645b8269f186ee64eb8a6e149176&updated=2024-10-14 10:30:22,ca202-sydney-crossgrain-satchel-teal-129059,BRAND NEW,"Crafted from crossgrain leather. Inside multifunction pocket. Zip closure, fabric lining. Handles with 2 3/4 inc drop. Detachable strap with 22 1/2 inc drop for shoulder or crossbody wear.",Made In Myanmar | Style Number : CA202 | Silver Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Double Handles Drop 10 cm | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\satchels\primary\CA202 Sydney Crossgrain Satchel Teal_primary.jpg,images\satchels\hover\CA202 Sydney Crossgrain Satchel Teal_hover.jpg
FOSSIL,SHB2921403 Sydney Satchel Blue Multi,IDR 2.075.000,,No discount,https://www.banananina.co.id/bags/satchels/shb2921403-sydney-satchel-blue-multi-129340.html,https://media.banananina.id/catalog/product/0/1/01052853_d.jpg?v=f0a27fb2f7b18ded100ecd5a1e13aa76&updated=2024-10-22 04:35:25,https://media.banananina.id/catalog/product/0/0/001052853_m.jpg?v=f0a27fb2f7b18ded100ecd5a1e13aa76&updated=2024-10-22 04:35:25,shb2921403-sydney-satchel-blue-multi-129340,BRAND NEW,"Made of PVC leather. The bag features a zip closure that opens to polyester lining with two slip pockets, one zip pocket, exterior one slip pocket at back, double handles drop 16 cm, adjustable and removable long strap.",Made in Cambodia | Serial Number : SHB2921403 | Old-English Brass Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | One Zip Pocket | One Slip Pocket at Back | Double Handles Drop 16 cm | Adjustable and Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\SHB2921403 Sydney Satchel Blue Multi_primary.jpg,images\satchels\hover\SHB2921403 Sydney Satchel Blue Multi_hover.jpg
FOSSIL,SHB2921998 Sydney Satchel Multi,IDR 2.075.000,,No discount,https://www.banananina.co.id/bags/satchels/shb2921998-sydney-satchel-multi-129182.html,https://media.banananina.id/catalog/product/0/0/001047983_d.jpg?v=80cfa15de03b8ad27c4537ef2021a7b0&updated=2024-10-22 06:54:31,https://media.banananina.id/catalog/product/0/1/01047983_m.jpg?v=80cfa15de03b8ad27c4537ef2021a7b0&updated=2024-10-22 06:54:31,shb2921998-sydney-satchel-multi-129182,BRAND NEW,"Crafted from pvc or polyurethane trim with recycled polyester interior material. The bag features an open zip closure, old english brass tone hardware, two slip pockets, one zip pocket and slip pocket at rear exterior.",Made In Cambodia | Style Number : SHB2921998 | Old-Brass Hardware | Zip Closure | Polyester Lining | 2 Slip Pockets | 1 Zip Pocket | 1 Slip pocket at Back | Double Handles Drop 14 cm | Adjustable/Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\SHB2921998 Sydney Satchel Multi_primary.jpg,images\satchels\hover\SHB2921998 Sydney Satchel Multi_hover.jpg
COACH,C4086 Signature Jacquard Stripes Mollie 25 Khaki Black Multi,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/satchels/c4086-signature-jacquard-stripes-mollie-25-khaki-black-multi-128929.html,https://media.banananina.id/catalog/product/0/0/00773150_d10.jpg?v=a0b8e174dc0b545be625ab7a8df6bea5&updated=2024-11-07 03:36:29,https://media.banananina.id/catalog/product/0/0/00773150_m10.jpg?v=a0b8e174dc0b545be625ab7a8df6bea5&updated=2024-11-07 03:36:29,c4086-signature-jacquard-stripes-mollie-25-khaki-black-multi-128929,BRAND NEW,"Crafted in signature jacquard in colorful stripes, and completed with smooth leather. An open top leads to two partitions separated by middle zipper pocket. It features crossgrain leather and fabric lining, all in matching color, also optional long strap.",Made in Vietnam | Style Number : C4086 | Gold tone hardware | Signature jacquard and smooth leather | Zip-top closure | Fabric lining | Side open compartments | Handles with 12 cm drop | Detachable strap with 56 cm drop for shoulder or crossbody wear | Coach metal logo lettering,Brand New,images\satchels\primary\C4086 Signature Jacquard Stripes Mollie 25 Khaki Black Multi_primary.jpg,images\satchels\hover\C4086 Signature Jacquard Stripes Mollie 25 Khaki Black Multi_hover.jpg
COACH,CE741 Cara Leather Satchel Pool,IDR 3.850.000,,No discount,https://www.banananina.co.id/ce741-cara-leather-satchel-pool-128924.html,https://media.banananina.id/catalog/product/0/0/00952846_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00952846_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,ce741-cara-leather-satchel-pool-128924,BRAND NEW,"Made of pebbled leather. The bag features a zip closure that opens to fabric lining with two slip pockets, one zip pocket, exterior one zip pocket at back, double handles drop 11 cm, adjustable and removable long strap.",Made in Cambodia | Style Number : CE741 | Gunmetal Tone Hardware | Fabric Lining | One Zip Pocket | Two Slip Pockets | One Zip Pocket at Back | Double Handles Drop 11 cm | Adjustable and Removable Long Strap | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\CE741 Cara Leather Satchel Pool_primary.jpg,images\satchels\hover\CE741 Cara Leather Satchel Pool_hover.jpg
MICHAEL KORS,Signature Travel XS Duffle Crossbody Brown,IDR 3.500.000,,No discount,https://www.banananina.co.id/bags/satchels/signature-travel-xs-duffle-crossbody-brown-128915.html,https://media.banananina.id/catalog/product/0/0/00792082_d5.jpg?v=a53219b724a9d49e7e95aad4ec750217&updated=2024-10-10 10:04:57,https://media.banananina.id/catalog/product/0/0/00792082_m5.jpg?v=a53219b724a9d49e7e95aad4ec750217&updated=2024-10-10 10:04:57,signature-travel-xs-duffle-crossbody-brown-128915,BRAND NEW,"Made of signature coated canvas with polyester lining. It features an open zip closure, gold-tone hardware, three card slots and adjustable or removable crossbody wear.",Made in Indonesia | Serial number 35S2GTFC0B | Gold tone hardware | Zip Closure | Metal Lettering Logo At Top Center | Adjustable/Removable Crossbody Wear | 3 Card Slots,Brand new,images\satchels\primary\Signature Travel XS Duffle Crossbody Brown_primary.jpg,images\satchels\hover\Signature Travel XS Duffle Crossbody Brown_hover.jpg
COACH,CH280 Signature Rowan Satchel Khaki Cerise,IDR 3.050.000,,No discount,https://www.banananina.co.id/bags/satchels/ch280-signature-rowan-satchel-khaki-cerise-131650.html,https://media.banananina.id/catalog/product/0/0/00996921_d11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,https://media.banananina.id/catalog/product/0/0/00996921_m11.jpg?v=98dcad91b6ac186f77d1327e80e30076&updated=2024-12-02 01:38:53,ch280-signature-rowan-satchel-khaki-cerise-131650,BRAND NEW,"Made of signature coated canvas and smooth leather. The bag feature a zip closure that opens to fabric lining with interior one zip pocket, one slip pocket and exterior one zip pocket.",Made in Cambodia | Style Number CH280 | Gold Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | 1 Slip Pocket | 1 Zip Pocket at Back | Adjustable and Removable Long Strap | Coach Metal Logo Lettering | Four Protective Metal Feet At Base,New With Tag | Completeness: Long Strap,images\satchels\primary\CH280 Signature Rowan Satchel Khaki Cerise_primary.jpg,images\satchels\hover\CH280 Signature Rowan Satchel Khaki Cerise_hover.jpg
COACH,CA202 Sydney Crossgrain Satchel Teal,IDR 2.775.000,,No discount,https://www.banananina.co.id/bags/satchels/ca202-sydney-crossgrain-satchel-teal-129059.html,https://media.banananina.id/catalog/product/0/0/00994143_d.jpg?v=7d49645b8269f186ee64eb8a6e149176&updated=2024-10-14 10:30:22,https://media.banananina.id/catalog/product/0/0/00994143_m.jpg?v=7d49645b8269f186ee64eb8a6e149176&updated=2024-10-14 10:30:22,ca202-sydney-crossgrain-satchel-teal-129059,BRAND NEW,"Crafted from crossgrain leather. Inside multifunction pocket. Zip closure, fabric lining. Handles with 2 3/4 inc drop. Detachable strap with 22 1/2 inc drop for shoulder or crossbody wear.",Made In Myanmar | Style Number : CA202 | Silver Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Double Handles Drop 10 cm | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\satchels\primary\CA202 Sydney Crossgrain Satchel Teal_primary.jpg,images\satchels\hover\CA202 Sydney Crossgrain Satchel Teal_hover.jpg
COACH,CM316 Sydney Crossgrain Satchel Electric Blue,IDR 2.700.000,,No discount,https://www.banananina.co.id/bags/satchels/cm316-sydney-crossgrain-satchel-electric-blue-128903.html,https://media.banananina.id/catalog/product/0/0/00985266_d.jpg?v=37d0d426702d8000dac6336d4d77b5ed&updated=2024-10-10 10:13:13,https://media.banananina.id/catalog/product/0/0/00985266_m7.jpg?v=37d0d426702d8000dac6336d4d77b5ed&updated=2024-10-10 10:13:13,cm316-sydney-crossgrain-satchel-electric-blue-128903,BRAND NEW,"Crafted from crossgrain leather. Inside multifunction pocket. Zip closure, fabric lining. Handles with 2 3/4 inc drop. Detachable strap with 22 1/2 inc drop for shoulder or crossbody wear.",Made In Myanmar | Style Number : CM316 | Silver Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Double Handles Drop 10 cm | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,New With Tag | Completeness: Long Strap,images\satchels\primary\CM316 Sydney Crossgrain Satchel Electric Blue_primary.jpg,images\satchels\hover\CM316 Sydney Crossgrain Satchel Electric Blue_hover.jpg
COACH,C7240 Signature Blocked Web Strap Rowan Satchel Khaki Brown Multi,IDR 5.350.000,,No discount,https://www.banananina.co.id/c7240-signature-blocked-web-strap-rowan-satchel-khaki-brown-multi.html,https://media.banananina.id/catalog/product/0/0/00755082_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00755082_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c7240-signature-blocked-web-strap-rowan-satchel-khaki-brown-multi,BRAND NEW,"The bag is crafted of coated canvas and leather trim. It features double handles, a zip closure, an exterior zip pocket at front side, an interior slip wall pocket and a zip wall pocket. Comes with optional webbing long strap.",Made in Philippines | Serial number C7240 | Gold tone hardware | Adjustable and removable strap with 58.5 cm drop | Handles with 11 cm drop | Coach metal logo lettering | 4 metal protective feet | 1 zip pocket | 1 slip pocket | 1 front zip pocket,Brand new,images\satchels\primary\C7240 Signature Blocked Web Strap Rowan Satchel Khaki Brown Multi_primary.jpg,images\satchels\hover\C7240 Signature Blocked Web Strap Rowan Satchel Khaki Brown Multi_hover.jpg
TORY BURCH,Thea Mini Leather Satchel Tiramisu,IDR 6.500.000,,No discount,https://www.banananina.co.id/bags/satchels/thea-mini-leather-satchel-tiramisu-128678.html,https://media.banananina.id/catalog/product/0/0/00969013_d1.jpg?v=ddaf6e77d64cba386bb1b4a485c39959&updated=2024-12-06 09:15:22,https://media.banananina.id/catalog/product/0/0/00969013_m3.jpg?v=ddaf6e77d64cba386bb1b4a485c39959&updated=2024-12-06 09:15:22,thea-mini-leather-satchel-tiramisu-128678,BRAND NEW,"Made of leather. The bag features a zip closure that opens to suede lining with one slip pocket, adjustable and removable long strap, handles drop 9 cm.",Made In Cambodia | Serial Number : 146449 0623 221 | Old-Brass Hardware | Zip Closure | Suede Lining | One Slip Pocket | Handles Drop 9 cm | Adjustable and Removable Leather Strap | Adjustable and Removable Canvas Strap | Four Protective Metal Feet At Base,Brand new,images\satchels\primary\Thea Mini Leather Satchel Tiramisu_primary.jpg,images\satchels\hover\Thea Mini Leather Satchel Tiramisu_hover.jpg
COACH,C4075 Signature Tatum Carryall Khaki Marble Blue,IDR 4.950.000,,No discount,https://www.banananina.co.id/c4075-signature-tatum-carryall-khaki-marble-blue.html,https://media.banananina.id/catalog/product/0/0/00823181_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00823181_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c4075-signature-tatum-carryall-khaki-marble-blue,BRAND NEW,"Signature coated canvas and smooth leather. Inside cell phone and multifunction pockets. Zip closure, fabric lining. Side open compartments. Handles with 9 inc drop. Detachable strap with 19 1/2 inc drop for shoulder or crossbody wear. Four protective feet at base. Fits a 13 inc laptop. 13 3/4 (L) x 10 1/4 (H) x 5 3/4 (W) inc.",Made In Philippines | Style Number : C4075 | Open Zip Closure | Silver Tone Hardware | Adjustable/Removable Satchel Wear | 2 Slip Pockets | 1 Zip Pocket At Center | Metal Logo Lettering At Top Center,Brand New,images\satchels\primary\C4075 Signature Tatum Carryall Khaki Marble Blue_primary.jpg,images\satchels\hover\C4075 Signature Tatum Carryall Khaki Marble Blue_hover.jpg
